PWY-4302	aerobic respiration III (alternative oxidase pathway)	alternative oxidase pathway
PWY-7757	bisphenol A degradation	
PWY-5477	gallotannin biosynthesis	
PWY-7655	dechlorogriseofulvin biosynthesis	
PWY-6438	phenylphenalenone biosynthesis	anigorufone and methoxyanigorufone biosynthesis
PWY-5148	acyl-CoA hydrolysis	acyl-CoA thioesterase pathway
PYRIDNUCSAL-PWY	NAD salvage pathway I (PNC VI cycle)	pyridine nucleotide cycling	nicotinamide adenine dinucleotide salvage
PWY-7150	polymethylated quercetin glucoside biosynthesis I - quercetin series (Chrysosplenium)	
PWY-5530	sorbitol biosynthesis II	
PWY-7999	vitamin K-epoxide cycle	vitamin K cycle
PWY-5947	lutein biosynthesis	
PWY-2981	diterpene phytoalexins precursors biosynthesis	
PWY-7908	formaldehyde oxidation V (bacillithiol-dependent)	bacillithiol-dependent formaldehyde detoxification
PWY-6241	thyroid hormone biosynthesis	
PWY-5998	&gamma;-linolenate biosynthesis I (plants)	
PWY-5027	phylloquinol biosynthesis	vitamin K<sub>1</sub> biosynthesis	phylloquinone biosynthesis
PWY-6099	1,2,4,5-tetrachlorobenzene degradation	
PWY-7761	NAD salvage pathway II (PNC IV cycle)	
PWY-6405	Rapoport-Luebering glycolytic shunt	
PWY-7986	anguibactin biosynthesis	
PWY-5677	succinate fermentation to butanoate	succinate fermentation to butyrate	succinic acid fermentation to butanoic acid
PWY3O-6	dehydro-D-arabinono-1,4-lactone biosynthesis	previously called D-erythroascorbate (erythroascorbate, erythroascorbic acid) biosynthesis
PWY-5324	L-lysine degradation IX	
PWY-7751	shinorine biosynthesis	
FORMASS-PWY	formaldehyde oxidation IV (thiol-independent)	
PWY4FS-6	phosphatidylethanolamine biosynthesis II	Kennedy pathway
PWY-3781	aerobic respiration I (cytochrome c)	
PWY-5022	4-aminobutanoate degradation V	GABA degradation	4-aminobutyrate degradation V	4-aminobutanoic acid degradation V
PWY-7475	des-methyl avenacin A-1 biosynthesis	
PWY-6076	vitamin D<sub>3</sub> biosynthesis	1,25-dihydroxyvitamin D<sub>3</sub> biosynthesis	vitamin D biosynthesis
PWY-7372	demethylmenaquinol-6 biosynthesis II	demethylmenaquinone-6 biosynthesis II
PWY-7624	nystatin biosynthesis	
PWY-7102	bisabolene biosynthesis (engineered)	
PWY-5801	lawsone biosynthesis	
PWY-7909	formaldehyde oxidation VII (THF pathway)	
PWY-7549	asperlicin E biosynthesis	
PWY-6000	&gamma;-linolenate biosynthesis II (animals)	
PWY-3721	choline degradation II	
PWY-6083	chlorobenzene degradation	
PWY-5707	propanethial <i>S</i>-oxide biosynthesis	onion lachrymatory factor biosynthesis
PWY-5853	demethylmenaquinol-6 biosynthesis I	DMK-6 biosynthesis	demethylmenaquinone-6 biosynthesis
PPGPPMET-PWY	ppGpp metabolism	guanosine 3'-diphosphate 5'-diphosphate biosynthesis	ppGpp biosynthesis
PWY-6412	ginsenoside degradation II	
PWY-5298	L-lysine degradation VI	
PWY-2821	glucosinolate biosynthesis from phenylalanine	
PWY-7626	bacilysin biosynthesis	
PWY-5046	2-oxoisovalerate decarboxylation to isobutanoyl-CoA	branched-chain &alpha;-keto acid dehydrogenase system	branched-chain &alpha;-keto acid dehydrogenase complex	branched-chain 2-oxo acid dehydrogenase complex	branched-chain 2-oxo acid dehydrogenase system
PWY-6411	ginsenoside degradation I	
PWY-7458	violdelphin biosynthesis	
PWY-6720	toyocamycin biosynthesis	
PWY-7689	8-<i>O</i>-methylfusarubin biosynthesis	
PWY-7167	choline degradation III	
PWY-7742	phenolphthiocerol biosynthesis	
PWY-7997	demethylmenaquinol-4 biosynthesis	DMK-4 biosynthesis	demethylmenaquinone-4 biosynthesis
PWY-5059	pinobanksin biosynthesis	
PWY-5944	zeaxanthin biosynthesis	
PWY-7489	oryzalexin A, B, and C biosynthesis	
P601-PWY	(+)-camphor degradation	(<i>R</i>)-camphor degradation	camphor 2,5 hydroxylating system	D-camphor degradation
PWY66-375	leukotriene biosynthesis	
PWY-7594	&gamma;-linolenate biosynthesis III (cyanobacteria)	
CHOLINE-BETAINE-ANA-PWY	choline degradation I	choline betaine anabolism
PWY-6090	1,2-dichlorobenzene degradation	
PWY-5852	demethylmenaquinol-8 biosynthesis I	demethylmenaquinone-8 biosynthesis I
PWY-7535	lovastatin biosynthesis	
PWY-6289	petrobactin biosynthesis	
PWY-6989	(-)-camphor degradation	(<i>S</i>)-camphor degradation	L-camphor degradation
PWY66-425	L-lysine degradation II (L-pipecolate pathway)	
PWY-7709	(3<i>R</i>)-linalool biosynthesis	(<i>R</i>)-linalool biosynthesis
PWY-6661	4-hydroxy-2(1<i>H</i>)-quinolone biosynthesis	DHQ biosynthesis	4-hydroxy-2-quinolone biosynthesis
PWY-6273	phosphatidylethanolamine biosynthesis III	
PWY-5084	2-oxoglutarate decarboxylation to succinyl-CoA	2-oxoglutarate dehydrogenase complex	2-ketoglutarate dehydrogenase complex	2-oxoglutarate dehydrogenase system	2-ketoglutarate dehydrogenase system	&alpha;-ketoglutarate dehydrogenase system
PWY-5924	limonene degradation II (L-limonene)	(-)-limonene degradation	(-)-(4<i>S</i>)-limonene degradation
PWY-5992	thalianol and derivatives biosynthesis	
PWY-6262	demethylmenaquinol-8 biosynthesis II	demethylmenaquinone-8 biosynthesis II
PWY-7415	tylosin biosynthesis	
PWY-6526	limonene degradation III (to perillate)	
PWY-3385	choline biosynthesis I	
PWY-5701	shikonin biosynthesis	
PWY-8029	limonene degradation IV (anaerobic)	
PWY-5315	N-methyl-&Delta;<sup>1</sup>-pyrrolinium cation biosynthesis	nicotine and tropane alkaloids precursor biosynthesis
PWY-7858	(5Z)-dodecenoate biosynthesis II	(5Z)-dodec-5-enoate biosynthesis II	<i>cis</i>-dodecenoate biosynthesis II
PWY-6523	nitrite-dependent anaerobic methane oxidation	intra-aerobic nitrite reduction	N-DAMO
PWY-8045	cylindrospermopsin biosynthesis	
PWY-2582	brassinosteroid biosynthesis II	brassinosteroid biosynthesis - C-22 oxidation branch
PWY-6100	L-carnitine biosynthesis	(<i>R</i>)-carnitine biosynthesis
PWY-5923	limonene degradation I (D-limonene)	(+)-limonene degradation	(+)-(4<i>R</i>)-limonene degradation
PWY-3542	choline biosynthesis II	
GLUTAMINEFUM-PWY	L-glutamine degradation II	
PWYQT-4474	glucosinolate biosynthesis from pentahomomethionine	
PWY-7045	mithramycin biosynthesis	
PWY-5922	(4<i>R</i>)-carveol and (4<i>R</i>)-dihydrocarveol degradation	
PWY-5307	gentiodelphin biosynthesis	
PWY-5818	validamycin biosynthesis	
PWY-6316	aromatic polyketides biosynthesis	
PWY-5419	catechol degradation to 2-hydroxypentadienoate II	catechol degradation, <I>meta</I>-cleavage
PWY-7420	monoacylglycerol metabolism (yeast)	
PWY-7495	gossypetin metabolism	
PWY-5927	(4<i>S</i>)-carveol and (4<i>S</i>)-dihydrocarveol degradation	
PWY-3561	choline biosynthesis III	
PWY-7591	okenone biosynthesis	
PWY-7478	oryzalexin D and E biosynthesis	
P108-PWY	pyruvate fermentation to propanoate I	succinate-propionate fermentation pathway	pyruvate fermentation to propionate I	succinate-propanoate fermentation pathway	pyruvic acid fermentation to propanoic acid I
PWY66-397	resolvin D biosynthesis	
PWY0-862	(5Z)-dodecenoate biosynthesis I	(5Z)-dodec-5-enoate biosynthesis I	<i>cis</i>-dodecenoate biosynthesis I
P183-PWY	catechol degradation to 2-hydroxypentadienoate I	catechol degradation, <I>meta</I>-cleavage
PWY-5675	nitrate reduction V (assimilatory)	nitrate assimilation
PWY66-420	carnosine biosynthesis	
PWY-761	rhizobactin 1021 biosynthesis	
PWY-5494	pyruvate fermentation to propanoate II (acrylate pathway)	propionate fermentation, nonrandomizing pathway	acrylate pathway	propionate fermentation	pyruvate fermentation to propionate II (acrylate pathway)	pyruvic acid fermentation to propanoic acid II (acrylic acid pathway)
PWY-43	putrescine biosynthesis II	
GLUTAMINDEG-PWY	L-glutamine degradation I	
PWY-7141	(3<i>S</i>)-linalool biosynthesis	(<i>S</i>)-linalool biosynthesis	<i>S</i>-(+)-linalool biosynthesis
PWY-5954	(1'<i>S</i>,5'<i>S</i>)-averufin biosynthesis	
METH-ACETATE-PWY	methanogenesis from acetate	aceticlastic pathway	aceticlastic methanogenesis	acetoclastic methanogenesis	methanogenesis from acetic acid
PWY-5453	methylglyoxal degradation III	
PWY-7409	phospholipid remodeling (phosphatidylethanolamine, yeast)	
PWY-8086	(<i>S</i>)-lactate fermentation to propanoate, acetate and hydrogen	
PWY-5759	saponin biosynthesis III	monodesmoside saponin biosynthesis	triterpene saponin biosynthesis III
CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate	catechol degradation, ortho-cleavage
PWY-6578	8-amino-7-oxononanoate biosynthesis III	7-keto-8-aminopelargonate biosynthesis III
PWY-7109	megalomicin A biosynthesis	megalomycin A biosynthesis
PWY-6587	pyruvate fermentation to ethanol III	pyruvic acid fermentation to ethanol III
PWY-46	putrescine biosynthesis III	ODC pathway
PWY-7080	asterrate biosynthesis	asterric acid biosynthesis
PWY-5462	methylglyoxal degradation II	
PWY-5480	pyruvate fermentation to ethanol I	pyruvic acid fermentation to ethanol I
PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	palmitoleic acid biosynthesis I	palmitoleate biosynthesis (anaerobic)
PWY-3641	L-carnitine degradation III	
PWY490-3	nitrate reduction VI (assimilatory)	nitrate assimilation
PWY-6900	(<i>Z</i>)-butanethial-<i>S</i>-oxide biosynthesis	nectroscordum lachrymator biosynthesis
PWY-699	brassinosteroid biosynthesis I	brassinosteroid biosynthesis - early and late C-6 oxidation pathways
PWY-6158	creatine-phosphate biosynthesis	
PWY-5486	pyruvate fermentation to ethanol II	pyruvic acid fermentation to ethanol II
PWY-40	putrescine biosynthesis I	
PWY-8016	L-tyrosine degradation V (Stickland reaction)	L-tyrosine fermentation	L-tyrosine reductive fermentation
PWYQT-4471	glucosinolate biosynthesis from dihomomethionine	
PWY-6679	jadomycin biosynthesis	
PWY-5261	methanogenesis from tetramethylammonium	
PWY-6675	sulfur oxidation IV (intracellular sulfur)	
PWY-5456	methylglyoxal degradation VII	
PWY-5064	chlorophyll <i>a</i> biosynthesis II	
PWY-6389	pyruvate fermentation to (<i>S</i>)-acetoin	L-acetoin biosynthesis	pyruvic acid fermentation to (<i>S</i>)-acetoin
PWY-7449	acylated cyanidin galactoside biosynthesis	
PWY-8117	colibactin biosynthesis	
PWY-7471	D-carnitine degradation I	
NAGLIPASYN-PWY	lipid IV<sub>A</sub> biosynthesis (E. coli)	lipid-A-precursor biosynthesis (<i>E. coli</i>)
PWY-7140	myricetin gentiobioside biosynthesis	
PWY3O-440	pyruvate fermentation to acetoin III	pyruvic acid fermentation to acetoin III
BSUBPOLYAMSYN-PWY	spermidine biosynthesis I	arginine degradation to spermidine	spermidine biosynthesis
PWY-5288	astaxanthin biosynthesis (bacteria, fungi, algae)	
PWY-2921	capsidiol biosynthesis	
MGLDLCTANA-PWY	methylglyoxal degradation VI	
PWY-7764	chlorophyll <i>a</i> biosynthesis III	
PWY-5938	pyruvate fermentation to (<i>R</i>)-acetoin I	D-acetoin biosynthesis I	pyruvic acid fermentation to (<i>R</i>)-acetoin I
PWY66-393	15-<i>epi</i>-lipoxin biosynthesis	aspirin-triggered lipoxin biosynthesis
PWY-7589	palmitoleate biosynthesis III (cyanobacteria)	palmitoleic acid biosynthesis III (cyanobacteria)
CARNMET-PWY	L-carnitine degradation I	
PWY-381	nitrate reduction II (assimilatory)	nitrate assimilation
PWY-6574	achromobactin biosynthesis	
PWY-6794	adenosine 5'-phosphoramidate biosynthesis	
PWY-5939	pyruvate fermentation to (<i>R</i>)-acetoin II	D-acetoin biosynthesis II	pyruvic acid fermentation to (<i>R</i>)-acetoin II
PWY-6559	spermidine biosynthesis II	
PWY3O-4108	L-tyrosine degradation III	
PWY-7991	toxoflavin biosynthesis	
PWY0-1319	CDP-diacylglycerol biosynthesis II	
PWY-5247	methanogenesis from methylamine	
SULFUROX-PWY	sulfur oxidation I (aerobic)	
PWY-5458	methylglyoxal degradation V	
PWY-5068	chlorophyll cycle	chlorophyll <i>b</i> biosynthesis
PWY-5481	pyruvate fermentation to (<i>S</i>)-lactate	pyruvic acid fermentation to L-lactic acid
PWY-7068	ursolate biosynthesis	
PWY-7472	D-carnitine degradation II	
PWY-7147	8-amino-7-oxononanoate biosynthesis II	7-keto-8-aminopelargonate biosynthesis II
PWY-7677	rosamicin biosynthesis	
P122-PWY	heterolactic fermentation	lactate heterofermentation	glucose fermentation to lactate	phosphoketolase pathway	lactic acid heterofermentation	glucose fermentation to lactic acid
PWY-6834	spermidine biosynthesis III	
PWY-7631	arctigenin and isoarctigenin biosynthesis	
PWY-5386	methylglyoxal degradation I	
PWY-8126	chlorophyll <i>a</i><sub>2</sub> biosynthesis	3,8-divinyl chlorophyll <i>a</i> biosynthesis
PWY-5768	pyruvate fermentation to acetate VIII	pyruvic acid fermentation to acetic acid VIII
PWY-5366	palmitoleate biosynthesis II (plants and bacteria)	palmitoleic acid biosynthesis
PWY-3602	L-carnitine degradation II	
PWY-6617	adenosine nucleotides degradation III	adenosine ribonucleotide/ribonucleoside metabolism
GLNSYN-PWY	L-glutamine biosynthesis I	L-glutamine - L-glutamate pathway
PWY-6220	jasmonoyl-amino acid conjugates biosynthesis I	JA-amino acid conjugates biosynthesis	jasmonate-amino acid conjugates biosynthesis	jasmonyl-amino acid conjugates biosynthesis	jasmonoyl-amino acid biosynthesis
PWY-5482	pyruvate fermentation to acetate II	pyruvic acid fermentation to acetic acid II
PWY-5151	L-tyrosine degradation II	
PWY-601	glucosinolate biosynthesis from tryptophan	indolylmethyl glucosinolate biosynthesis
PWY-5770	phenazine-1-carboxylate biosynthesis	
PWY0-1315	L-lactaldehyde degradation (anaerobic)	
METHANOGENESIS-PWY	methanogenesis from H<SUB>2</SUB> and CO<SUB>2</SUB>	
FESULFOX-PWY	sulfur oxidation II (Fe<sup>+3</sup>-dependent)	
PWY-5086	chlorophyll <i>a</i> biosynthesis I	
PWY-7385	1,3-propanediol biosynthesis (engineered)	1,3-PDO biosynthesis
PWY-5284	shisonin biosynthesis	
PWY-6310	aloesone biosynthesis II	
PWYQT-4427	sulfoquinovosyl diacylglycerol biosynthesis	SQDG biosynthesis
SALVADEHYPOX-PWY	adenosine nucleotides degradation II	purine ribonucleotide/ribonucleoside metabolism
PWY-7191	kaempferol diglycoside biosynthesis (pollen-specific)	
PWY-6583	pyruvate fermentation to butanol I	pyruvic acid fermentation to butanol I
PWY-7234	inosine-5'-phosphate biosynthesis III	IMP biosynthesis I
PWY-6809	neoxanthin biosynthesis	
CAMALEXIN-SYN	camalexin biosynthesis	
PWY0-1317	L-lactaldehyde degradation (aerobic)	
PWY-5531	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis II (anaerobic)	
PWY-7396	butanol and isobutanol biosynthesis (engineered)	
PWY-7300	ecdysone and 20-hydroxyecdysone biosynthesis	ecdysteroid biosynthesis
PWY-6001	linoleate biosynthesis II (animals)	
PWY-6596	adenosine nucleotides degradation I	purine nucleotide catabolism
PWY-6964	ammonia assimilation cycle II	GS/GOGAT pathway
PWY-6883	pyruvate fermentation to butanol II (engineered)	1-butanol synthesis	pyruvic acid fermentation to butanol II (engineered)
PWY-6123	inosine-5'-phosphate biosynthesis I	IMP biosynthesis I
TYRFUMCAT-PWY	L-tyrosine degradation I	tyrosine fumarate catabolism
PWY-5292	vindoline, vindorosine and vinblastine biosynthesis	
PWY-7599	anditomin biosynthesis	
PWY-5667	CDP-diacylglycerol biosynthesis I	CDP-diacylglycerol biosynthesis
PWY-5259	methanogenesis from methanethiol	
PWY-8062	sulfoacetaldehyde degradation IV	
PWY-7159	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis III (aerobic, light independent)	light-independent aerobic 3,8-divinyl-chlorophyllide <i>a</i> biosynthesis
PWY-6863	pyruvate fermentation to hexanol (engineered)	pyruvic acid fermentation to hexanol (engineered)
PWY-5670	epoxysqualene biosynthesis	
PWY-6519	8-amino-7-oxononanoate biosynthesis I	7-keto-8-aminopelargonate biosynthesis I
PWY-7421	narbomycin, pikromycin and novapikromycin biosynthesis	narbomycin, picromycin and novapicromycin biosynthesis
PWY-7111	pyruvate fermentation to isobutanol (engineered)	isobutanol biosynthesis	pyruvic acid fermentation to isobutanol (engineered)
P321-PWY	benzoyl-CoA degradation III (anaerobic)	anaerobic benzoyl-CoA degradation
PWY-6124	inosine-5'-phosphate biosynthesis II	IMP biosynthesis II
PWY-7487	(+)-secoisolariciresinol diglucoside biosynthesis	
PWY-8106	queuosine biosynthesis III (queuosine salvage)	
CHLOROPHYLL-SYN	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent)	light-dependent aerobic 3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I
CENTFERM-PWY	pyruvate fermentation to butanoate	central fermentation pathway	acetobutylicum fermentation	pyruvate fermentation to butyrate	pyruvic acid fermentation to butanoic acid
PWY-7593	linoleate biosynthesis III (cyanobacteria)	
PWY-7576	nitrogen fixation II (flavodoxin)	
PWY-8103	kavain biosynthesis	
PWY-6233	jasmonoyl-amino acid conjugates biosynthesis II	jasmonate-amino acid conjugates biosynthesis	JA-amino acid conjugates biosynthesis	jasmonic acid-amino acid conjugates biosynthesis	jasmonoyl-amino acid biosynthesis	jasmonyl-amino acid conjugates biosynthesis
PWY0-662	PRPP biosynthesis	5-phosphoribosyl 1-pyrophosphate biosynthesis
PWY-7351	pyruvate fermentation to opines	pyruvic acid fermentation to opines
PWY-1361	benzoyl-CoA degradation I (aerobic)	
PWY-7220	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis II	
PWY-7514	L-tyrosine degradation IV (to 4-methylphenol)	
PWYQT-4475	glucosinolate biosynthesis from hexahomomethionine	
PWY-7956	3-[(<i>E</i>)-2-isocyanoethenyl]-1<i>H</i>-indole biosynthesis	
PWY-6700	queuosine biosynthesis I (<i>de novo</i>)	
PWY-5248	methanogenesis from dimethylamine	
PWY-1281	sulfoacetaldehyde degradation I	
PWY-7971	adenosylcobinamide-GDP salvage from cobinamide I	
PWY-6588	pyruvate fermentation to acetone	acetone fermentation	pyruvic acid fermentation to acetone
PWY-7262	rose anthocyanin biosynthesis II (via cyanidin 3-<i>O</i>-&beta;-<i>D</i>-glucoside)	
PWY-8052	2-arachidonoylglycerol biosynthesis	
PWY-6803	phosphatidylcholine acyl editing	
PWY-6631	tricetin methylation	
PWY-8132	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation III	dihydroxyacetone phosphate-ethylene shunt
CENTBENZCOA-PWY	benzoyl-CoA degradation II (anaerobic)	central benzoyl-CoA pathway (anaerobic)
PWY-7227	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis	
PWY-6287	neurosporene biosynthesis	
PWY-2083	isoflavonoid biosynthesis II	
PWY-8105	queuosine biosynthesis II (queuine salvage)	
PWY-7972	adenosylcobinamide-GDP salvage from cobinamide II	
PWY66-381	glucocorticoid biosynthesis	cortisol biosynthesis
PWY-5995	linoleate biosynthesis I (plants)	
N2FIX-PWY	nitrogen fixation I (ferredoxin)	hydrogen production VII
PWY-7238	sucrose biosynthesis II	sucrose biosynthesis II (from starch degradation intermediates)	sucrose biosynthesis II (plant cytosol)
PWY-7226	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I	
ASPARTATE-DEG1-PWY	L-aspartate degradation I	
PWY-5301	ajmaline and sarpagine biosynthesis	
PWY-7040	violacein biosynthesis	
METHFORM-PWY	methyl-coenzyme M reduction to methane	methane formation from methanol	methanogenesis
PWY-5981	CDP-diacylglycerol biosynthesis III	
PWY-5982	sulfoacetaldehyde degradation II	
PWY-5443	aminopropanol phosphate biosynthesis I	1-amino-propan-2-yl phosphate biosynthesis from threonine	(<i>R</i>)-1-amino-2-propanol <i>O</i>-2-phosphate biosynthesis
PWY-6767	4,4'-diapolycopenedioate biosynthesis	
PWY-5951	(<i>R,R</i>)-butanediol biosynthesis	(<i>R,R</i>)-butylene glycol fermentation	(<i>R,R</i>)-butanediol fermentation
PWY-7174	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation II	MTA-isoprenoid shunt
PWY-7405	aurachin RE biosynthesis	
PWY-7222	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis II	
PWY-6820	diphyllin biosynthesis	
PWY-7378	aminopropanol phosphate biosynthesis II	(<i>R</i>)-1-amino-2-propanol <i>O</i>-2-phosphate biosynthesis II
PWY-6678	geraniol and nerol degradation	citrol degradation
PWY-5972	stearate biosynthesis I (animals)	stearic acid biosynthesis I (animals)
